Kitchen_1,Kitchen_2,Bedroom_2,Bedroom_4,Bedroom_5,Bedroom_6,BsmtFullBath_1,BsmtFullBath_3,LotArea,HalfBath_1,OpenPorchSF,2ndFlrSF,WoodDeckSF,LotFrontage,BsmtFinSF1,Fireplaces_1,Fireplaces_2,MasVnrArea,YearRemodAdd,YearBuilt,TotRmsAbvGrd_6,TotRmsAbvGrd_8,FullBath_3,TotalBsmtSF,GarageArea,GarageCars_3,GarageCars_4,GrLivArea,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_7,OverallQual_8,OverallQual_9,OverallQual_10,SalePrice
True,False,True,False,False,False,False,False,7892,False,0,0,28,55.0,0,True,False,0.0,1979,1979,False,False,False,918,264,False,False,918,False,False,False,False,False,False,False,False,99500
True,False,False,False,False,False,False,False,11639,False,120,0,0,95.0,0,False,False,90.8008547008547,2008,2007,True,False,False,1428,480,False,False,1428,False,False,False,False,True,False,False,False,182000
True,False,False,False,False,False,True,False,2651,True,50,709,153,68.40684410646388,641,False,False,0.0,2000,2000,True,False,False,673,490,False,False,1382,False,False,False,False,True,False,False,False,165000
True,False,True,False,False,False,False,False,5900,False,0,0,0,51.0,0,False,False,0.0,1958,1923,False,False,False,440,0,False,False,869,False,False,True,False,False,False,False,False,85500
True,False,False,False,False,False,True,False,4274,True,116,0,0,35.0,1106,False,False,90.8008547008547,2007,2006,False,False,False,1241,569,False,False,1241,False,False,False,False,True,False,False,False,199900
True,False,False,False,False,False,False,False,9450,False,0,0,0,68.0,552,False,False,0.0,1954,1954,False,False,False,894,400,False,False,894,False,False,True,False,False,False,False,False,110000
True,False,False,False,False,False,True,False,8816,False,80,0,0,80.0,651,False,False,0.0,1963,1963,False,False,False,1121,480,False,False,1121,False,False,False,True,False,False,False,False,139000
True,False,False,False,False,False,True,False,12122,False,76,0,144,68.40684410646388,867,False,False,210.0,2007,1961,True,False,False,944,588,False,False,999,False,False,False,False,True,False,False,False,178400
True,False,True,False,False,False,False,False,3182,False,16,0,100,43.0,0,True,False,16.0,2007,2007,True,False,False,1266,388,False,False,1266,False,False,False,False,True,False,False,False,159895
True,False,False,True,False,False,False,False,11250,True,0,1141,0,68.40684410646388,0,True,False,0.0,2002,2002,False,False,False,1128,779,False,False,2290,False,False,False,False,False,True,False,False,255900
True,False,False,False,False,False,True,False,10880,False,48,0,0,68.0,1040,False,False,0.0,1950,1950,False,False,False,1164,240,False,False,1164,False,False,False,True,False,False,False,False,125000
True,False,True,False,False,False,False,False,5310,False,0,634,394,59.0,0,False,False,0.0,2003,1910,False,False,False,485,255,False,False,1635,False,False,False,False,False,False,False,False,117000
True,False,False,False,False,False,False,False,8125,True,50,798,0,65.0,0,False,False,0.0,2006,2006,True,False,False,770,614,False,False,1576,False,False,False,False,True,False,False,False,197000
True,False,False,False,False,False,False,False,9760,True,42,831,239,80.0,536,True,False,340.0,1993,1964,False,False,False,822,440,False,False,1851,False,False,False,False,False,False,False,False,187000
True,False,False,False,False,False,False,False,8846,True,35,750,0,68.0,0,False,False,0.0,2006,2005,True,False,False,750,564,False,False,1500,False,False,False,False,False,False,False,False,173900
True,False,False,False,False,False,True,False,12456,False,48,0,216,96.0,1172,True,False,230.0,2007,2006,False,False,False,1700,786,True,False,1718,False,False,False,False,False,False,False,True,337500
True,False,False,False,False,False,True,False,4712,True,57,456,0,51.0,384,False,False,0.0,1950,1946,False,False,False,747,305,False,False,1230,False,False,True,False,False,False,False,False,121600
True,False,False,False,False,False,False,False,9786,False,100,0,0,60.0,0,True,False,0.0,1950,1922,True,False,False,1007,210,False,False,1077,False,True,False,False,False,False,False,False,91000
True,False,True,False,False,False,True,False,6762,False,61,0,105,64.0,686,False,False,24.0,2006,2006,True,False,False,1187,632,False,False,1208,False,False,False,False,True,False,False,False,206000
True,False,True,False,False,False,False,False,5400,False,20,0,0,60.0,0,False,False,0.0,1950,1920,False,False,False,691,216,False,False,691,False,False,False,True,False,False,False,False,86000
True,False,False,False,False,False,False,False,11957,False,104,0,144,75.0,24,True,False,53.0,2006,2006,False,False,False,1574,824,True,False,1574,False,False,False,False,False,True,False,False,232000
False,True,False,True,False,False,False,False,11500,False,0,0,0,68.40684410646388,0,False,False,164.0,1976,1976,False,True,False,1680,528,False,False,1680,False,False,False,True,False,False,False,False,136905
True,False,False,False,False,False,False,False,3182,False,0,0,156,43.0,16,True,False,16.0,2006,2005,False,False,False,1346,457,False,False,1504,False,False,False,False,True,False,False,False,181000
True,False,False,False,False,False,False,False,8385,False,0,0,210,65.0,595,False,False,220.0,1977,1977,True,False,False,985,328,False,False,985,False,False,False,True,False,False,False,False,149900
True,False,False,False,False,False,False,False,12155,False,0,0,0,68.40684410646388,1237,True,False,0.0,1970,1970,False,False,False,1657,484,False,False,1657,False,False,False,False,False,False,False,False,163500
True,False,False,True,False,False,False,False,6000,False,0,0,0,60.0,0,False,False,0.0,1950,1926,False,False,False,1008,0,False,False,1522,False,False,False,True,False,False,False,False,102000
True,False,False,False,False,False,False,False,10592,True,0,602,96,55.0,0,False,True,0.0,1996,1923,False,False,False,602,180,False,False,1502,False,False,False,False,False,False,False,False,165000
True,False,True,False,False,False,True,False,7200,False,30,0,0,60.0,247,False,False,0.0,2006,1910,False,False,False,1022,280,False,False,1022,False,False,False,True,False,False,False,False,85000
True,False,True,False,False,False,False,False,11664,False,130,0,0,60.0,336,True,False,206.0,1950,1948,False,False,False,1082,240,False,False,1082,False,False,False,False,False,False,False,False,119200
True,False,False,False,False,False,True,False,8400,True,45,855,0,70.0,643,False,False,0.0,2001,2001,True,False,False,810,528,False,False,1665,False,False,False,False,False,True,False,False,227000
True,False,False,False,False,False,True,False,11883,False,66,0,115,73.0,690,True,False,196.0,1996,1996,True,False,False,1504,478,False,False,1504,False,False,False,False,True,False,False,False,203000
True,False,False,False,False,False,True,False,5814,False,0,0,63,68.40684410646388,1036,True,False,0.0,1984,1984,False,False,False,1220,565,False,False,1360,False,False,False,False,False,True,False,False,187500
True,False,False,False,False,False,False,False,10784,True,0,670,164,68.40684410646388,0,True,False,76.0,1992,1991,False,False,False,384,402,False,False,1472,False,False,False,False,True,False,False,False,160000
True,False,True,False,False,False,False,False,3013,False,20,0,142,43.0,16,True,False,145.0,2005,2005,True,False,False,1362,440,False,False,1506,False,False,False,False,True,False,False,False,213490
True,False,True,False,False,False,True,False,7024,True,64,0,252,60.0,1024,False,False,0.0,2005,2005,False,False,False,1132,451,False,False,1132,False,False,True,False,False,False,False,False,176000
True,False,True,False,False,False,True,False,7406,False,54,0,105,64.0,684,False,False,84.0,2006,2006,True,False,False,1199,632,False,False,1220,False,False,False,False,True,False,False,False,194000
True,False,True,False,False,False,False,False,9439,False,0,336,0,52.0,324,False,False,0.0,1950,1930,True,False,False,912,160,False,False,1248,False,False,False,True,False,False,False,False,87000
True,False,True,False,False,False,False,False,3182,False,20,0,156,43.0,16,True,False,14.0,2006,2005,False,False,False,1346,437,False,False,1504,False,False,False,False,True,False,False,False,191000
True,False,False,False,False,False,True,False,7700,False,0,0,96,70.0,138,False,False,0.0,1972,1972,False,False,False,882,461,False,False,882,False,False,False,True,False,False,False,False,112500
True,False,False,False,False,False,True,False,9300,False,0,0,0,73.0,697,False,True,324.0,1960,1960,True,False,False,1268,461,False,False,1264,False,False,False,True,False,False,False,False,167500
True,False,False,False,False,False,True,False,9520,False,44,0,192,71.0,1513,True,False,338.0,2008,2007,False,False,False,1638,800,True,False,1646,False,False,False,False,False,True,False,False,293077
True,False,False,False,False,False,True,False,9492,False,0,408,0,79.0,368,True,False,0.0,1950,1941,True,False,False,768,240,False,False,1376,False,False,False,True,False,False,False,False,105000
False,True,False,False,True,False,False,False,7082,False,0,980,0,68.40684410646388,0,False,False,0.0,1995,1916,False,False,False,686,0,False,False,1928,False,False,False,True,False,False,False,False,160000
True,False,False,False,False,False,True,False,8125,False,136,0,0,68.40684410646388,986,False,False,295.0,2002,2002,True,False,False,1654,900,True,False,1654,False,False,False,False,True,False,False,False,230000
True,False,True,False,False,False,False,False,6305,False,0,0,0,50.0,0,True,False,0.0,1950,1938,False,False,False,920,240,False,False,954,False,False,False,True,False,False,False,False,119750
True,False,True,False,False,False,True,False,12898,False,0,0,228,89.0,1022,True,False,70.0,2008,2007,True,False,False,1620,912,True,False,1620,False,False,False,False,False,False,True,False,315500
True,False,False,False,False,False,True,False,13125,False,0,0,0,88.0,168,True,False,67.0,2000,1957,False,True,False,1134,484,False,False,1803,False,False,False,True,False,False,False,False,155000
True,False,False,True,False,False,False,False,9130,True,40,832,0,68.40684410646388,400,False,False,252.0,2000,1966,False,False,False,800,484,False,False,1632,False,False,False,False,False,False,False,False,173000
True,False,False,False,False,False,True,False,5381,False,63,0,170,34.0,900,True,False,135.0,2005,2005,False,False,False,1306,624,False,False,1306,False,False,False,False,False,False,False,False,196000
True,False,False,True,False,False,True,False,11839,True,121,797,192,86.0,1085,True,False,99.0,1990,1990,False,False,False,1475,514,False,False,2329,False,False,False,False,True,False,False,False,262280
True,False,False,False,False,False,False,False,9245,False,0,0,0,57.0,686,False,False,0.0,1995,1994,False,False,False,990,672,False,False,990,False,False,False,True,False,False,False,False,145000
True,False,False,False,False,False,False,False,8993,False,22,0,0,73.0,0,False,False,0.0,2007,2007,True,False,False,1302,436,False,False,1302,False,False,False,False,True,False,False,False,176485
True,False,False,False,False,False,False,False,11175,False,20,0,0,103.0,0,True,False,0.0,2007,2007,True,False,False,1316,440,False,False,1316,False,False,False,False,True,False,False,False,200141
True,False,False,True,False,False,False,False,9500,True,52,850,0,100.0,442,True,False,272.0,1978,1964,False,False,False,816,540,False,False,1977,False,False,False,False,False,False,False,False,165000
True,False,False,True,False,False,False,False,8562,False,78,0,116,68.0,383,True,False,145.0,2002,1957,False,False,False,1216,364,False,False,1526,False,False,False,True,False,False,False,False,144500
True,False,False,False,False,False,True,False,11367,True,60,898,199,90.0,932,True,False,210.0,2002,2002,False,False,False,1065,586,False,False,1989,False,False,False,False,False,True,False,False,255000
True,False,False,False,False,False,False,False,11361,False,0,0,0,104.0,644,True,False,160.0,1976,1976,False,False,False,1193,478,False,False,1523,False,False,False,False,False,False,False,False,180000
True,False,True,False,False,False,True,False,7052,False,36,0,192,43.0,659,True,False,240.0,2005,2005,True,False,False,1364,484,False,False,1364,False,False,False,False,True,False,False,False,185850
True,False,False,False,False,False,True,False,11308,True,102,1054,0,96.0,936,True,False,154.0,2008,2008,False,False,False,1104,836,True,False,2184,False,False,False,False,False,False,True,False,335000
True,False,True,False,False,False,True,False,4920,False,0,0,0,41.0,616,False,False,0.0,2001,2001,True,False,False,1338,582,False,False,1338,False,False,False,False,False,True,False,False,213500
False,True,False,False,True,False,False,False,13600,False,57,915,0,85.0,0,False,False,0.0,1950,1900,False,False,False,662,560,False,False,2337,False,False,False,True,False,False,False,False,90000
True,False,True,False,False,False,False,False,6000,False,120,0,166,50.0,397,True,False,0.0,1980,1925,False,False,False,1103,440,False,False,1103,False,False,False,False,False,False,False,False,110500
True,False,False,False,False,False,False,False,11000,True,58,0,0,68.40684410646388,740,True,False,200.0,1966,1966,True,False,False,1154,480,False,False,1154,False,False,False,True,False,False,False,False,154000
True,False,False,False,False,False,True,False,14000,True,44,954,296,80.0,1201,False,False,0.0,1997,1996,False,False,False,1306,533,False,False,2260,False,False,False,False,True,False,False,False,328000
